freq,unit,accident,victim,pers_cat,geo\TIME_PERIOD	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,NR,RSTK_MOT,KIL,UA_PER,LT	23 	30 	32 	24 	26 	20 	15 	14 	7 	6 	12 	14 	7 	4 	5 	8 	4 	9 
A,NR,RSTK_MOT,KIL,UA_PER,LU	: 	: 	: 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 
A,NR,RSTK_MOT,KIL,UA_PER,LV	26 	21 	15 	8 	13 	8 	10 	10 	7 	2 	9 	6 	7 	6 	6 	5 	9 	3 
A,NR,RSTK_MOT,KIL,UA_PER,NL	2 	1 	0 	0 	0 	2 	0 	0 	1 	3 	1 	4 	1 	1 	2 	2 	2 	2 
A,NR,RSTK_MOT,KIL,UA_PER,NO	1 	1 	1 	1 	3 	5 	0 	2 	0 	1 	3 	0 	3 	1 	0 	0 	6 	0 
A,NR,RSTK_MOT,KIL,UA_PER,PL	253 	260 	256 	282 	216 	243 	180 	165 	159 	166 	117 	127 	140 	96 	96 	99 	121 	114 
A,NR,RSTK_MOT,KIL,UA_PER,PT	34 	32 	23 	14 	9 	10 	16 	14 	15 	12 	15 	13 	12 	17 	16 	9 	9 	9 
A,NR,RSTK_MOT,KIL,UA_PER,RO	100 	131 	151 	100 	92 	76 	80 	71 	74 	61 	62 	41 	43 	61 	53 	54 	69 	57 
A,NR,RSTK_MOT,KIL,UA_PER,SE	10 	14 	9 	13 	31 	15 	5 	9 	13 	8 	6 	8 	5 	8 	1 	4 	5 	5 
A,NR,RSTK_MOT,KIL,UA_PER,SI	12 	8 	4 	3 	3 	3 	0 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0 
A,NR,RSTK_MOT,KIL,UA_PER,SK	32 	40 	41 	44 	44 	37 	45 	47 	67 	36 	19 	22 	14 	21 	17 	15 	14 	23 
A,NR,RSTK_MOT,KIL,UA_PER,UK	24 	33 	41 	34 	16 	45 	32 	22 	12 	17 	20 	28 	21 	11 	8 	: 	: 	: 
A,NR,RSTK_MOT,KIL,UNK,ME	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 
A,NR,RSTK_MOT,KIL,UNK,MK	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 
A,NR,RSTK_MOT,KIL,UNK,TR	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 	0 	0 	: 	: 
A,NR,TOTAL,INJ_SRL,EMP,AT	19 	9 	12 	9 	14 	6 	18 	15 	3 	8 	5 	2 	4 	6 	2 	1 	1 	0 
A,NR,TOTAL,INJ_SRL,EMP,BE	14 	27 	28 	1 	3 	1 	3 	0 	5 	0 	1 	6 	2 	0 	0 	0 	2 	1 
A,NR,TOTAL,INJ_SRL,EMP,BG	4 	2 	2 	0 	1 	2 	3 	1 	4 	0 	1 	1 	4 	1 	1 	2 	3 	2 
A,NR,TOTAL,INJ_SRL,EMP,CH	: 	: 	: 	3 	9 	1 	5 	2 	4 	6 	0 	0 	4 	3 	1 	4 	4 	6 
A,NR,TOTAL,INJ_SRL,EMP,CHUNNEL	: 	0 	0 	0 	0 	0 	2 	0 	0 	0 	0 	2 	1 	1 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,EMP,CZ	2 	0 	4 	2 	3 	4 	2 	1 	3 	8 	3 	6 	5 	2 	3 	2 	4 	6 
A,NR,TOTAL,INJ_SRL,EMP,DE	18 	25 	33 	18 	18 	28 	10 	18 	9 	8 	13 	21 	9 	11 	18 	7 	11 	18 
A,NR,TOTAL,INJ_SRL,EMP,DK	3 	1 	0 	2 	0 	3 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 	1 	1 
A,NR,TOTAL,INJ_SRL,EMP,EE	: 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,EMP,EL	7 	2 	2 	3 	3 	0 	2 	1 	0 	0 	1 	3 	1 	2 	1 	0 	1 	0 
A,NR,TOTAL,INJ_SRL,EMP,ES	1 	2 	1 	0 	2 	0 	2 	1 	3 	0 	0 	2 	1 	2 	2 	2 	2 	0 
A,NR,TOTAL,INJ_SRL,EMP,EU27_2020	: 	: 	: 	: 	90 	76 	79 	71 	62 	47 	49 	62 	56 	39 	44 	33 	42 	56 
A,NR,TOTAL,INJ_SRL,EMP,FI	3 	0 	3 	0 	0 	0 	0 	0 	4 	1 	1 	3 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,EMP,FR	10 	5 	4 	3 	4 	5 	6 	2 	8 	2 	3 	2 	4 	1 	3 	2 	0 	3 
A,NR,TOTAL,INJ_SRL,EMP,HR	: 	: 	: 	: 	5 	3 	5 	0 	1 	2 	2 	2 	0 	0 	0 	1 	0 	0 
A,NR,TOTAL,INJ_SRL,EMP,HU	3 	3 	1 	0 	1 	1 	1 	5 	7 	3 	4 	2 	1 	3 	0 	5 	2 	3 
A,NR,TOTAL,INJ_SRL,EMP,IE	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	2 	0 	0 
A,NR,TOTAL,INJ_SRL,EMP,IT	4 	5 	4 	7 	5 	0 	7 	2 	3 	1 	2 	1 	10 	3 	4 	3 	3 	2 
A,NR,TOTAL,INJ_SRL,EMP,LT	3 	0 	1 	0 	0 	0 	1 	0 	1 	0 	2 	0 	0 	0 	1 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,EMP,LU	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	1 	0 	1 
A,NR,TOTAL,INJ_SRL,EMP,LV	1 	0 	2 	2 	0 	1 	1 	1 	0 	2 	0 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,EMP,ME	: 	: 	: 	: 	: 	: 	: 	1 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 
A,NR,TOTAL,INJ_SRL,EMP,MK	: 	: 	: 	1 	3 	0 	0 	0 	1 	3 	4 	1 	5 	: 	: 	: 	: 	: 
A,NR,TOTAL,INJ_SRL,EMP,NL	1 	1 	1 	1 	0 	2 	8 	0 	0 	2 	3 	2 	1 	0 	0 	0 	0 	1 
A,NR,TOTAL,INJ_SRL,EMP,NO	0 	1 	0 	1 	0 	3 	3 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,EMP,PL	5 	9 	5 	9 	9 	11 	5 	4 	4 	4 	2 	3 	4 	0 	4 	1 	5 	4 
A,NR,TOTAL,INJ_SRL,EMP,PT	2 	2 	2 	2 	2 	0 	0 	0 	0 	0 	1 	0 	1 	0 	2 	0 	0 	1 
A,NR,TOTAL,INJ_SRL,EMP,RO	8 	3 	7 	2 	12 	5 	1 	13 	4 	4 	1 	1 	0 	3 	2 	1 	2 	4 
A,NR,TOTAL,INJ_SRL,EMP,SE	1 	3 	1 	4 	5 	2 	0 	0 	1 	1 	4 	2 	1 	1 	0 	0 	1 	4 
A,NR,TOTAL,INJ_SRL,EMP,SI	9 	6 	10 	2 	0 	1 	0 	1 	0 	0 	0 	1 	0 	4 	0 	1 	0 	3 
A,NR,TOTAL,INJ_SRL,EMP,SK	3 	2 	1 	0 	3 	1 	2 	6 	2 	1 	0 	1 	3 	0 	1 	2 	4 	2 
A,NR,TOTAL,INJ_SRL,EMP,TR	1 	6 	7 	9 	8 	11 	17 	0 	0 	2 	0 	1 	3 	: 	5 	1 	: 	: 
A,NR,TOTAL,INJ_SRL,EMP,UK	4 	3 	5 	3 	6 	1 	1 	1 	1 	2 	0 	2 	3 	1 	1 	: 	: 	: 
A,NR,TOTAL,INJ_SRL,LV_USR,AT	26 	34 	23 	27 	23 	25 	24 	25 	18 	23 	22 	19 	28 	23 	8 	10 	21 	11 
A,NR,TOTAL,INJ_SRL,LV_USR,BE	14 	25 	16 	6 	4 	9 	5 	6 	11 	2 	8 	3 	3 	6 	4 	5 	2 	5 
A,NR,TOTAL,INJ_SRL,LV_USR,BG	7 	8 	6 	1 	9 	8 	15 	12 	12 	7 	5 	8 	6 	8 	8 	5 	6 	8 
A,NR,TOTAL,INJ_SRL,LV_USR,CH	: 	: 	: 	4 	4 	1 	2 	3 	2 	2 	1 	0 	0 	0 	0 	4 	1 	2 
A,NR,TOTAL,INJ_SRL,LV_USR,CHUNNEL	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,LV_USR,CZ	49 	41 	42 	33 	45 	21 	34 	26 	: 	17 	17 	28 	29 	28 	31 	32 	31 	23 
A,NR,TOTAL,INJ_SRL,LV_USR,DE	39 	55 	32 	22 	32 	25 	36 	35 	23 	39 	34 	31 	31 	22 	27 	24 	25 	22 
A,NR,TOTAL,INJ_SRL,LV_USR,DK	3 	2 	2 	0 	4 	3 	4 	1 	0 	0 	0 	0 	1 	0 	0 	1 	1 	0 
A,NR,TOTAL,INJ_SRL,LV_USR,EE	: 	13 	0 	1 	10 	7 	3 	2 	0 	4 	5 	4 	3 	3 	1 	4 	5 	1 
A,NR,TOTAL,INJ_SRL,LV_USR,EL	20 	22 	12 	16 	8 	6 	2 	3 	3 	5 	0 	1 	6 	2 	2 	2 	3 	1 
A,NR,TOTAL,INJ_SRL,LV_USR,ES	1 	4 	2 	4 	3 	3 	3 	3 	3 	2 	3 	1 	6 	3 	3 	4 	2 	12 
A,NR,TOTAL,INJ_SRL,LV_USR,EU27_2020	: 	: 	: 	: 	335 	280 	332 	294 	: 	238 	214 	207 	245 	233 	172 	226 	189 	176 
A,NR,TOTAL,INJ_SRL,LV_USR,FI	5 	2 	1 	3 	3 	3 	6 	1 	2 	5 	2 	5 	4 	4 	3 	7 	3 	3 
A,NR,TOTAL,INJ_SRL,LV_USR,FR	13 	7 	14 	22 	17 	9 	10 	19 	26 	11 	14 	16 	9 	16 	6 	15 	6 	13 
A,NR,TOTAL,INJ_SRL,LV_USR,HR	: 	: 	: 	: 	10 	8 	17 	12 	5 	11 	5 	5 	5 	6 	6 	7 	2 	4 
A,NR,TOTAL,INJ_SRL,LV_USR,HU	23 	27 	16 	11 	22 	21 	23 	20 	43 	11 	13 	14 	15 	13 	21 	21 	18 	6 
A,NR,TOTAL,INJ_SRL,LV_USR,IE	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,LV_USR,IT	16 	4 	8 	0 	3 	1 	5 	7 	9 	7 	6 	4 	0 	1 	2 	2 	3 	1 
A,NR,TOTAL,INJ_SRL,LV_USR,LT	8 	7 	4 	3 	2 	2 	2 	2 	5 	1 	3 	1 	1 	0 	0 	0 	1 	0 
A,NR,TOTAL,INJ_SRL,LV_USR,LU	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,LV_USR,LV	7 	4 	7 	4 	5 	5 	3 	0 	0 	4 	0 	2 	4 	2 	1 	0 	1 	0 
A,NR,TOTAL,INJ_SRL,LV_USR,NL	2 	7 	5 	4 	1 	3 	8 	4 	4 	2 	1 	1 	3 	3 	3 	4 	3 	3 
A,NR,TOTAL,INJ_SRL,LV_USR,NO	1 	2 	0 	0 	1 	1 	0 	1 	2 	0 	0 	0 	1 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,LV_USR,PL	87 	107 	113 	51 	52 	46 	36 	34 	24 	39 	39 	25 	28 	22 	16 	17 	19 	24 
A,NR,TOTAL,INJ_SRL,LV_USR,PT	9 	8 	10 	5 	3 	3 	5 	5 	5 	1 	0 	0 	2 	6 	3 	4 	3 	5 
A,NR,TOTAL,INJ_SRL,LV_USR,RO	0 	69 	74 	50 	65 	50 	60 	48 	70 	18 	21 	18 	36 	47 	12 	42 	18 	18 
A,NR,TOTAL,INJ_SRL,LV_USR,SE	8 	8 	1 	7 	5 	3 	10 	9 	4 	5 	2 	6 	3 	2 	3 	1 	3 	5 
A,NR,TOTAL,INJ_SRL,LV_USR,SI	10 	15 	0 	7 	7 	5 	6 	9 	7 	12 	4 	2 	9 	5 	3 	6 	4 	6 
A,NR,TOTAL,INJ_SRL,LV_USR,SK	12 	13 	15 	14 	2 	14 	15 	11 	12 	12 	9 	13 	13 	11 	9 	13 	9 	5 
A,NR,TOTAL,INJ_SRL,LV_USR,UK	3 	1 	5 	2 	2 	1 	4 	2 	0 	0 	3 	1 	1 	0 	2 	: 	: 	: 
A,NR,TOTAL,INJ_SRL,OTH,AT	19 	4 	0 	6 	0 	2 	1 	0 	1 	0 	0 	0 	0 	0 	1 	0 	2 	4 
A,NR,TOTAL,INJ_SRL,OTH,BE	9 	1 	1 	0 	2 	5 	0 	1 	3 	1 	0 	3 	5 	3 	2 	1 	0 	2 
A,NR,TOTAL,INJ_SRL,OTH,BG	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	13 	1 	1 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,OTH,CH	: 	: 	: 	6 	3 	3 	1 	3 	2 	1 	1 	2 	2 	0 	0 	1 	1 	0 
A,NR,TOTAL,INJ_SRL,OTH,CHUNNEL	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,OTH,CZ	1 	0 	1 	0 	0 	0 	0 	2 	0 	0 	4 	5 	1 	1 	2 	2 	1 	0 
A,NR,TOTAL,INJ_SRL,OTH,DE	0 	23 	23 	26 	29 	20 	25 	21 	27 	19 	23 	12 	16 	20 	7 	9 	16 	19 
A,NR,TOTAL,INJ_SRL,OTH,DK	1 	0 	0 	0 	0 	0 	3 	0 	0 	1 	0 	0 	1 	0 	0 	0 	1 	3 
A,NR,TOTAL,INJ_SRL,OTH,EE	: 	6 	0 	0 	4 	0 	3 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,OTH,EL	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,OTH,ES	0 	0 	0 	1 	0 	0 	1 	0 	0 	3 	0 	2 	0 	1 	3 	4 	4 	1 
A,NR,TOTAL,INJ_SRL,OTH,EU27_2020	: 	: 	: 	: 	47 	33 	52 	39 	42 	37 	48 	45 	37 	34 	20 	26 	30 	38 
A,NR,TOTAL,INJ_SRL,OTH,FI	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	1 	0 
A,NR,TOTAL,INJ_SRL,OTH,FR	0 	12 	2 	1 	2 	2 	4 	1 	4 	5 	3 	13 	8 	6 	2 	6 	2 	2 
A,NR,TOTAL,INJ_SRL,OTH,HR	: 	: 	: 	: 	0 	0 	9 	0 	0 	1 	1 	0 	0 	0 	0 	0 	1 	0 
A,NR,TOTAL,INJ_SRL,OTH,HU	1 	0 	0 	0 	0 	0 	0 	5 	0 	0 	0 	0 	3 	0 	0 	1 	0 	0 
A,NR,TOTAL,INJ_SRL,OTH,IE	0 	1 	1 	0 	0 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,OTH,IT	0 	0 	0 	13 	0 	0 	0 	0 	0 	1 	0 	0 	1 	1 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,OTH,LT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,OTH,LU	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,OTH,LV	0 	2 	5 	3 	3 	2 	1 	2 	0 	4 	1 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,OTH,ME	: 	: 	: 	: 	: 	: 	: 	5 	0 	1 	4 	: 	: 	: 	: 	: 	: 	: 
A,NR,TOTAL,INJ_SRL,OTH,MK	: 	: 	: 	11 	10 	10 	11 	37 	43 	10 	4 	2 	7 	: 	: 	: 	: 	: 
A,NR,TOTAL,INJ_SRL,OTH,NL	0 	0 	0 	3 	1 	0 	2 	0 	0 	0 	3 	2 	0 	1 	0 	0 	0 	1 
A,NR,TOTAL,INJ_SRL,OTH,NO	0 	0 	0 	0 	4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,OTH,PL	0 	0 	4 	2 	0 	1 	1 	0 	4 	1 	0 	3 	1 	0 	0 	1 	0 	4 
A,NR,TOTAL,INJ_SRL,OTH,PT	2 	1 	1 	0 	0 	0 	1 	1 	0 	0 	0 	0 	0 	1 	1 	1 	1 	0 
A,NR,TOTAL,INJ_SRL,OTH,RO	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,OTH,SE	2 	0 	0 	0 	0 	0 	1 	0 	1 	0 	0 	2 	0 	0 	1 	1 	0 	0 
A,NR,TOTAL,INJ_SRL,OTH,SI	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,OTH,SK	0 	0 	2 	1 	6 	0 	0 	4 	1 	0 	0 	2 	0 	0 	1 	0 	1 	2 
A,NR,TOTAL,INJ_SRL,OTH,TR	204 	170 	149 	247 	93 	87 	66 	52 	50 	29 	71 	23 	23 	: 	12 	15 	: 	: 
A,NR,TOTAL,INJ_SRL,OTH,UK	3 	7 	4 	1 	2 	2 	4 	3 	4 	3 	2 	1 	2 	0 	0 	: 	: 	: 
A,NR,TOTAL,INJ_SRL,PAS,AT	12 	8 	6 	9 	4 	5 	5 	13 	7 	9 	18 	10 	7 	3 	3 	4 	6 	2 
A,NR,TOTAL,INJ_SRL,PAS,BE	63 	41 	36 	10 	171 	3 	1 	0 	1 	0 	9 	3 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,PAS,BG	58 	6 	8 	10 	0 	14 	8 	3 	15 	6 	4 	12 	9 	2 	4 	2 	2 	9 
A,NR,TOTAL,INJ_SRL,PAS,CH	: 	: 	: 	14 	3 	14 	2 	15 	12 	7 	2 	2 	0 	1 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,PAS,CHUNNEL	: 	0 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,PAS,CZ	12 	18 	40 	9 	14 	13 	7 	4 	7 	10 	12 	4 	5 	3 	12 	7 	1 	12 
A,NR,TOTAL,INJ_SRL,PAS,DE	65 	20 	30 	13 	8 	33 	9 	6 	13 	16 	33 	41 	13 	15 	6 	4 	37 	7 
A,NR,TOTAL,INJ_SRL,PAS,DK	4 	1 	3 	3 	1 	3 	1 	1 	1 	0 	0 	0 	0 	4 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,PAS,EE	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	6 	0 	0 	0 	8 	0 
A,NR,TOTAL,INJ_SRL,PAS,EL	14 	5 	9 	0 	3 	0 	0 	0 	0 	2 	1 	3 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,PAS,ES	22 	11 	3 	2 	14 	5 	4 	73 	4 	2 	14 	6 	6 	20 	3 	2 	12 	4 
A,NR,TOTAL,INJ_SRL,PAS,EU27_2020	: 	: 	: 	: 	350 	218 	227 	191 	119 	86 	149 	126 	135 	91 	49 	37 	106 	63 
A,NR,TOTAL,INJ_SRL,PAS,FI	1 	0 	0 	0 	0 	3 	0 	0 	1 	0 	0 	0 	0 	1 	1 	1 	2 	0 
A,NR,TOTAL,INJ_SRL,PAS,FR	17 	10 	14 	14 	12 	14 	6 	34 	12 	6 	9 	2 	6 	4 	6 	4 	4 	0 
A,NR,TOTAL,INJ_SRL,PAS,HR	: 	: 	: 	: 	3 	3 	5 	1 	3 	1 	1 	1 	0 	1 	1 	0 	3 	1 
A,NR,TOTAL,INJ_SRL,PAS,HU	26 	37 	28 	43 	29 	32 	41 	20 	24 	9 	17 	6 	3 	12 	8 	6 	5 	1 
A,NR,TOTAL,INJ_SRL,PAS,IE	0 	0 	0 	1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,PAS,IT	39 	10 	5 	35 	6 	4 	6 	3 	1 	7 	16 	5 	58 	1 	0 	3 	0 	1 
A,NR,TOTAL,INJ_SRL,PAS,LT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,PAS,LU	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 
A,NR,TOTAL,INJ_SRL,PAS,LV	0 	1 	2 	2 	0 	0 	0 	0 	0 	0 	0 	0 	1 	0 	0 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,PAS,ME	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 
A,NR,TOTAL,INJ_SRL,PAS,MK	: 	: 	: 	2 	0 	0 	0 	0 	4 	0 	0 	0 	0 	: 	: 	: 	: 	: 
A,NR,TOTAL,INJ_SRL,PAS,NL	8 	2 	0 	1 	5 	0 	28 	9 	0 	2 	0 	1 	1 	0 	0 	0 	0 	8 
A,NR,TOTAL,INJ_SRL,PAS,NO	1 	1 	1 	1 	0 	1 	0 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 	1 
A,NR,TOTAL,INJ_SRL,PAS,PL	63 	67 	44 	49 	35 	58 	79 	8 	6 	6 	5 	20 	8 	3 	1 	1 	0 	2 
A,NR,TOTAL,INJ_SRL,PAS,PT	8 	5 	6 	4 	3 	2 	3 	3 	9 	1 	2 	1 	1 	2 	2 	1 	3 	0 
A,NR,TOTAL,INJ_SRL,PAS,RO	28 	6 	26 	20 	14 	15 	11 	8 	2 	4 	0 	7 	4 	7 	0 	1 	0 	5 
A,NR,TOTAL,INJ_SRL,PAS,SE	1 	1 	3 	2 	10 	2 	1 	1 	0 	1 	0 	0 	0 	1 	0 	0 	2 	5 
A,NR,TOTAL,INJ_SRL,PAS,SI	0 	1 	11 	2 	1 	5 	0 	0 	1 	0 	0 	0 	0 	5 	0 	0 	1 	0 
A,NR,TOTAL,INJ_SRL,PAS,SK	6 	4 	5 	0 	17 	4 	12 	4 	12 	4 	8 	4 	7 	7 	2 	0 	20 	6 
A,NR,TOTAL,INJ_SRL,PAS,TR	41 	28 	91 	47 	41 	14 	18 	0 	1 	2 	1 	1 	25 	: 	0 	2 	: 	: 
A,NR,TOTAL,INJ_SRL,PAS,UK	1 	13 	1 	2 	7 	1 	1 	2 	1 	2 	6 	3 	3 	2 	0 	: 	: 	: 
A,NR,TOTAL,INJ_SRL,TOTAL,AT	76 	60 	53 	60 	49 	45 	59 	62 	36 	45 	53 	38 	45 	37 	18 	24 	37 	25 
A,NR,TOTAL,INJ_SRL,TOTAL,BE	106 	98 	83 	18 	181 	22 	14 	11 	27 	5 	19 	19 	13 	12 	13 	6 	5 	12 
A,NR,TOTAL,INJ_SRL,TOTAL,BG	92 	33 	38 	22 	22 	42 	32 	21 	45 	24 	32 	28 	29 	20 	15 	16 	18 	24 
A,NR,TOTAL,INJ_SRL,TOTAL,CH	: 	: 	: 	27 	25 	23 	14 	27 	29 	21 	10 	17 	14 	13 	10 	23 	14 	19 
A,NR,TOTAL,INJ_SRL,TOTAL,CHUNNEL	: 	0 	1 	1 	0 	0 	2 	0 	0 	0 	0 	2 	2 	1 	1 	0 	0 	0 
A,NR,TOTAL,INJ_SRL,TOTAL,CZ	89 	101 	139 	92 	107 	74 	66 	52 	: 	53 	55 	58 	54 	50 	60 	71 	64 	57 
A,NR,TOTAL,INJ_SRL,TOTAL,DE	149 	157 	156 	118 	116 	147 	115 	107 	109 	118 	145 	165 	114 	114 	94 	83 	136 	117 
A,NR,TOTAL,INJ_SRL,TOTAL,DK	12 	8 	7 	9 	5 	11 	11 	5 	3 	3 	1 	3 	5 	6 	1 	3 	5 	4 
A,NR,TOTAL,INJ_SRL,TOTAL,EE	: 	19 	5 	7 	14 	7 	7 	3 	7 	4 	6 	4 	12 	3 	2 	5 	15 	4 
A,NR,TOTAL,INJ_SRL,TOTAL,EL	51 	36 	29 	22 	20 	14 	5 	6 	11 	11 	4 	10 	12 	8 	7 	6 	9 	3 
A,NR,TOTAL,INJ_SRL,TOTAL,ES	35 	26 	19 	12 	27 	10 	17 	82 	15 	12 	22 	16 	17 	30 	16 	19 	27 	23 
A,NR,TOTAL,INJ_SRL,TOTAL,EU27_2020	: 	: 	: 	: 	1226 	1041 	994 	899 	: 	672 	766 	745 	748 	612 	468 	512 	594 	569 
A,NR,TOTAL,INJ_SRL,TOTAL,FI	13 	3 	6 	10 	8 	8 	8 	3 	8 	7 	3 	11 	6 	5 	4 	8 	7 	3 
A,NR,TOTAL,INJ_SRL,TOTAL,FR	100 	46 	40 	61 	46 	53 	37 	72 	74 	41 	50 	58 	47 	39 	27 	45 	29 	33 
A,NR,TOTAL,INJ_SRL,TOTAL,HR	: 	: 	: 	: 	23 	20 	36 	19 	15 	20 	13 	11 	6 	13 	12 	10 	10 	8 
A,NR,TOTAL,INJ_SRL,TOTAL,HU	75 	92 	60 	84 	70 	76 	88 	87 	90 	38 	54 	40 	48 	46 	38 	39 	39 	25 
A,NR,TOTAL,INJ_SRL,TOTAL,IE	1 	2 	1 	1 	0 	1 	0 	1 	1 	0 	0 	1 	1 	0 	0 	2 	0 	1 
A,NR,TOTAL,INJ_SRL,TOTAL,IT	75 	40 	38 	71 	31 	34 	39 	33 	41 	37 	42 	37 	85 	19 	25 	26 	26 	28 
A,NR,TOTAL,INJ_SRL,TOTAL,LT	25 	13 	13 	12 	15 	11 	8 	8 	9 	5 	6 	10 	3 	5 	4 	3 	2 	2 
A,NR,TOTAL,INJ_SRL,TOTAL,LU	: 	: 	: 	0 	0 	1 	0 	0 	0 	0 	1 	1 	0 	0 	1 	2 	0 	2 
A,NR,TOTAL,INJ_SRL,TOTAL,LV	33 	17 	31 	12 	15 	21 	8 	10 	7 	17 	3 	8 	8 	6 	3 	5 	2 	3 
A,NR,TOTAL,INJ_SRL,TOTAL,ME	: 	: 	: 	: 	: 	: 	: 	6 	0 	1 	4 	: 	: 	: 	: 	: 	: 	: 
A,NR,TOTAL,INJ_SRL,TOTAL,MK	: 	: 	: 	14 	13 	10 	11 	37 	48 	13 	8 	3 	12 	: 	: 	: 	: 	: 
A,NR,TOTAL,INJ_SRL,TOTAL,NL	13 	10 	6 	9 	10 	8 	48 	13 	4 	7 	11 	6 	6 	6 	3 	5 	4 	14 
A,NR,TOTAL,INJ_SRL,TOTAL,NO	2 	5 	1 	3 	5 	5 	3 	3 	4 	2 	0 	0 	1 	2 	0 	1 	0 	1 
A,NR,TOTAL,INJ_SRL,TOTAL,PL	230 	276 	277 	199 	187 	209 	184 	101 	95 	93 	92 	87 	83 	48 	44 	45 	50 	62 
A,NR,TOTAL,INJ_SRL,TOTAL,PT	33 	34 	39 	18 	16 	10 	16 	14 	21 	4 	6 	5 	8 	17 	15 	8 	13 	10 
